review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes,sentiment,sentiment_score,sentiment_meaning,review_length,word_count,cluster,topic,topic_confidence,year_month
I opened almost one month I send many times my documents for verification still not verified I send complaints email a d again my documents still not verified What is this?,1,116180*********163930,A Google user,5.37.0,2021-02-20 09:39:01+00:00,0,1 star,0.7268661260604858,Very negative,132,31,0,Customer Service Support,0.19983908534049988,2021-02
kaumay namn tong gcash monthly update tapos kahina ng hinayupak na signal ng globe.. emergency di manlang magamit agad ung gcash..,1,101905*********148168,A Google user,5.58.2,2022-12-09 02:21:36+00:00,0,1 star,0.5484923720359802,Very negative,144,21,1,Payment and Bills,0.18969863653182983,2022-12
"I HATE THIS DISCOVER THING. Like seriously? Do I have to to this every single time? I can't even skip it?!? As a user for awhile now, you really think I don't know how to use gcash?!? IT'S A WASTE OF TIME FOR GOODNESS SAKE. TAKE IT AWAY.",1,104624*********232369,A Google user,5.60.0,2022-12-31 02:59:11+00:00,44,1 star,0.9072420597076416,Very negative,81,48,0,User Interface and Experience,0.5447913408279419,2022-12
My email verification cant be verified because of an error fix this!,1,113964*********972999,A Google user,5.17.2,2019-06-11 09:30:48+00:00,0,1 star,0.36156314611434937,Very negative,411,12,1,Account Login Issues,0.2551310658454895,2019-06
It was good at first but it'll waste your money i bought a garena shell and till now it's still not giving me the code what a waste of time and money even the submit tickets are useless.,1,116101*********494982,A Google user,5.40.0,2021-05-16 22:10:19+00:00,1,1 star,0.7789555788040161,Very negative,236,38,0,App Crashes or Bugs,0.29641398787498474,2021-05
bat diko ma open?,1,109284*********358980,A Google user,5.59.0,2022-12-01 22:03:10+00:00,0,1 star,0.38270771503448486,Very negative,455,4,1,User Interface and Experience,0.21303141117095947,2022-12
Converting prepaid load to gcash USED TO work. read: used to.,1,109461*********476754,A Google user,2.3.4,2015-09-22 09:50:50+00:00,0,3 stars,0.23669683933258057,Neutral,18,11,1,User Interface and Experience,0.3253438472747803,2015-09
Do something with automated capture of the ID...,1,109027*********803611,A Google user,5.54.0,2022-07-27 15:25:41+00:00,0,4 stars,0.30164602398872375,Positive,62,8,1,Fees and Charges,0.22019395232200623,2022-07
i really hate these app..it's always need to update...is these an everlasting UPDATE?!?!?! it's eating too much space of my phone's memory!!!,1,113837*********678730,A Google user,5.46.1,2021-12-13 16:37:39+00:00,1,1 star,0.7973408102989197,Very negative,67,22,0,App Crashes or Bugs,0.22645774483680725,2021-12
Wƃɐupɐ suɐuƃ ƃɯıʇıu ʞso ʞʃɐuƃɐu ɯʎ ıuʇǝɹuǝʇ ʞdɐ suɐ ʞɥıʇ ɟɹǝǝ pɐʇɐ ʃuƃ ɐʎ ƃɯɐuɐ.,1,116386*********150588,Le*********ez,5.67.0,2023-10-11 05:55:17+00:00,0,5 stars,0.3625100553035736,Very Positive,172,15,1,Customer Service Support,0.18899337947368622,2023-10
No Student ID for verification of my GCash Account how disappointing.,1,114758*********860936,A Google user,5.30.2,2020-07-26 08:32:52+00:00,0,1 star,0.5433568954467773,Very negative,25,11,1,Account Login Issues,0.3753964900970459,2020-07
Bakit ang tagal mag update. Dati madali lng ngayon grabi kanina pa ako nag update. Paki check nman po.,1,117955*********322516,A Google user,5.51.0,2022-06-07 12:34:01+00:00,0,1 star,0.3582412600517273,Very negative,46,19,1,User Interface and Experience,0.16575714945793152,2022-06
Gcash can you please leave your user if they want to update the new version or not. Coz my phone is outdated and everytime i updated per your request on the app i have a big problem everytime. I cannot open it and its a hassle to a user like me. Im fine with the old version. I know you always have a new feature to the app but at some point of some user like me my phone cant cope up with the new version. And you always updated your app like for Godsake. Pls let as be if we want to update or not.,1,113164*********291413,A Google user,5.52.1,2022-05-27 13:20:02+00:00,2,2 stars,0.3616969883441925,Negative,29,106,0,Customer Service Support,0.48090246319770813,2022-05
I cannot open my account,1,110089*********646690,A Google user,5.47.0,2021-12-24 00:45:51+00:00,0,1 star,0.6764793395996094,Very negative,15,5,0,Account Login Issues,0.2710840404033661,2021-12
"After the update it wont open now if your using a wifi connection , unless you use data then you will get into the app , it sucks now because i not using data all the time",1,102201*********342063,Re******fu,5.69.0,2023-10-14 06:22:31+00:00,0,1 star,0.5358200669288635,Very negative,152,37,0,App Crashes or Bugs,0.2154283970594406,2023-10
Totally a garbage now i create a new gcash account and i can't fully verify. I can't withdraw the money i inserted form my atm because it need fully verified but it happens it can't verify the new acc.,1,114322*********995642,al***********to,5.69.0,2023-10-19 01:01:47+00:00,0,1 star,0.9489798545837402,Very negative,123,39,0,Account Login Issues,0.4112902283668518,2023-10
"SLOW APP, No proper System, Less reliable, less secure",1,103635*********535476,A Google user,5.69.3,2023-11-09 03:48:25+00:00,0,2 stars,0.6221745014190674,Negative,183,9,1,App Crashes or Bugs,0.3585158586502075,2023-11
It's good but why it always need to be updated?? And it's so loading if ever you want to use it😑😑,1,102536*********548624,A Google user,5.64.1,2023-06-01 03:15:02+00:00,0,3 stars,0.5223329067230225,Neutral,92,21,1,User Interface and Experience,0.5159302353858948,2023-06
"I've been using gcash app regularly, i dont know why my gscore keeps on ups and downs. I will use other platform like coins.ph and payMaya more often now",1,107416*********737919,A Google user,5.61.0,2023-02-28 05:10:48+00:00,1,3 stars,0.41895121335983276,Neutral,164,29,1,App Crashes or Bugs,0.21206879615783691,2023-02
Putangina Ina kung kelan emergency ayaw mo pang gumana putangina nio,1,106569*********021922,A Google user,5.54.0,2022-07-22 11:56:42+00:00,0,1 star,0.4088570773601532,Very negative,10,11,1,Customer Service Support,0.16993537545204163,2022-07
Puro update 🙄,1,114048*********845043,A Google user,5.57.1,2022-10-18 07:04:58+00:00,0,5 stars,0.43551474809646606,Very Positive,26,3,1,User Interface and Experience,0.22506818175315857,2022-10
"Im trying to log in also but the result is always ""something went wrong"" poor apps much better to use another e wallet like MAYA.",1,114181*********842968,A Google user,5.67.0,2023-08-20 04:43:42+00:00,0,2 stars,0.44046831130981445,Negative,22,25,1,User Interface and Experience,0.28149521350860596,2023-08
Hahahahahatdog,1,115888*********393327,A Google user,5.47.0,2021-12-26 15:53:53+00:00,0,1 star,0.2278720736503601,Very negative,68,1,1,Fees and Charges,0.16634675860404968,2021-12
I always have a problem with the verification especially the automated capture of the ID which is the first step. I would literally need to tilt the phone over and over again just to get the perfect remark which would automatically capture the photo of the ID but that won't guarantee that the photo would be clear enough to be verified. I wish you could fix this problem as soon as possible.,1,109746*********683970,A Google user,5.53.1,2022-06-17 07:55:57+00:00,67,3 stars,0.3980318605899811,Neutral,20,72,0,Customer Service Support,0.32125023007392883,2022-06
Hindi mabilis mag resolba ng problema pera pinag uusapan dito tapos nag hihintay kami ng 3days pa kailangan na kailangan namin yung pera,1,106061*********745403,A Google user,5.50.0,2022-03-12 01:16:24+00:00,0,2 stars,0.3832712173461914,Negative,145,23,1,Customer Service Support,0.2620690166950226,2022-03
Panira sa hanap buhay,1,109829*********785705,A Google user,5.50.0,2022-03-06 06:25:55+00:00,0,1 star,0.358642041683197,Very negative,238,4,1,Fees and Charges,0.18354688584804535,2022-03
This face recognition always error,1,109649*********352372,A Google user,5.64.1,2023-05-09 07:34:51+00:00,0,1 star,0.6820452213287354,Very negative,16,5,0,Account Login Issues,0.19214512407779694,2023-05
"installed app suddenly disappeared, and cant use the app",1,115004*********641140,A Google user,5.57.1,2022-10-24 09:13:08+00:00,0,1 star,0.3475310504436493,Very negative,62,9,1,App Crashes or Bugs,0.306735634803772,2022-10
PLEASEE FIX SUBMIT TICKETTTT,1,110057*********707266,A Google user,5.43.0,2021-08-12 17:18:59+00:00,0,3 stars,0.2462766468524933,Neutral,67,4,1,Customer Service Support,0.29584819078445435,2021-08
Bakit ganito hnd kona naman mabuksan,1,104183*********175584,A Google user,5.57.1,2022-10-18 23:48:26+00:00,0,1 star,0.4665646255016327,Very negative,175,6,1,User Interface and Experience,0.19059787690639496,2022-10
Why I'm not log in?,1,112877*********346519,A Google user,5.49.1,2022-02-20 12:06:45+00:00,0,1 star,0.5206402540206909,Very negative,29,5,1,Account Login Issues,0.2545264959335327,2022-02
"It was good not untill gcash insisted to be updated, the heck am I suppose to do with this I can't open my gcash account, I cannot proceed on the next step when it's not accepting the OTP??? I STILL HAVE BALANCE ON MY ACCOUNT NOW I CAN'T USE IT!!!!!!!!!!!! WHAT A WASTE OF TIME",1,115882*********684793,A Google user,5.59.0,2022-12-01 03:18:11+00:00,0,1 star,0.7645588517189026,Very negative,125,55,0,Account Login Issues,0.5302022695541382,2022-12
Tagal naman maauthenticate sa bagong update..,1,104138*********564989,A Google user,5.57.1,2022-10-16 05:32:56+00:00,0,1 star,0.4069935977458954,Very negative,512,6,1,User Interface and Experience,0.2721821069717407,2022-10
Sana may student ID para ma complete verify ko,1,102069*********543837,A Google user,5.57.1,2022-10-26 23:51:42+00:00,0,1 star,0.33499112725257874,Very negative,11,9,1,Account Login Issues,0.2279203087091446,2022-10
im waiting for my account to be verified and it takes 3 weeks and still not verified? and also I can't open my other account but I've put the correct mpin. what is this problem pls fix it my money is wasted in that account i cant open it! 😠,1,104388*********530667,A Google user,5.62.0,2023-09-14 06:21:22+00:00,0,1 star,0.7926502227783203,Very negative,34,50,0,Account Login Issues,0.23993560671806335,2023-09
"Nakaka Inis nmn ang gcash app kailangan laging iuupdate wala ng natira sa gallery ko at konti na lng din ang app ko, tapus ngayon ayaw pa den ma update plss nmn playstore babaan mo nmn ang MB ng gcash",1,100779*********694964,A Google user,5.66.2,2023-07-31 02:43:26+00:00,0,2 stars,0.3420393466949463,Negative,26,40,1,Fees and Charges,0.20279644429683685,2023-07
"After the recent update, I can't log in with my account. Please fix ASAP.",1,116923*********864924,A Google user,5.64.2,2023-05-27 09:22:39+00:00,0,1 star,0.5138241052627563,Very negative,410,14,1,Account Login Issues,0.24711205065250397,2023-05
Allways Nlng Updating,1,102368*********634338,A Google user,5.43.0,2021-09-11 14:08:44+00:00,0,3 stars,0.29746752977371216,Neutral,97,3,1,User Interface and Experience,0.2507650852203369,2021-09
i cant open my gcash it's been 3 day's,1,104118*********331720,A Google user,5.60.0,2023-01-14 07:02:37+00:00,0,1 star,0.5111421346664429,Very negative,16,9,1,Account Login Issues,0.3041684031486511,2023-01
Why there is no TM and GLOBE pls fix it,1,112931*********473368,A Google user,5.54.0,2022-07-06 10:08:55+00:00,0,4 stars,0.2426358312368393,Positive,167,10,1,User Interface and Experience,0.2193041890859604,2022-07
The face recognition has some problem. It tend to not recognize my face even though I already follow the instructions in the troubleshooting.,1,111915*********235350,A Google user,5.66.2,2023-07-18 03:52:25+00:00,6,3 stars,0.5684939622879028,Neutral,135,23,1,User Interface and Experience,0.25254714488983154,2023-07
"Always having maintenance, and sometimes automatically logging out and too long to receive the authentication code",1,114832*********452158,A Google user,5.58.2,2022-11-18 03:06:55+00:00,0,2 stars,0.3658789396286011,Negative,378,16,1,Account Login Issues,0.3817616403102875,2022-11
i cant open my gsave..pls fix this.,1,101914*********807658,A Google user,5.42.0,2021-08-03 00:07:55+00:00,0,5 stars,0.579891562461853,Very Positive,15,7,1,App Crashes or Bugs,0.2683195471763611,2021-08
Lagi nalng need update bago magamit un gcash nakkabwsit na,1,109525*********445613,A Google user,5.44.1,2021-10-08 06:27:20+00:00,0,1 star,0.41771891713142395,Very negative,137,10,1,Money Transfer and Cash In,0.22534509003162384,2021-10
Always update,1,106792*********839945,A Google user,5.51.0,2022-04-08 10:04:57+00:00,0,5 stars,0.2936883270740509,Very Positive,131,2,1,Customer Service Support,0.20540300011634827,2022-04
Wala puro maintenance awit,1,113201*********046706,A Google user,5.50.0,2022-03-03 08:16:29+00:00,0,1 star,0.4297235310077667,Very negative,171,4,1,Fees and Charges,0.1984492838382721,2022-03
"""Cash in"" service is always unavailable. Other services in Gcash is unavailable.",1,100623*********323057,A Google user,5.29.1,2020-07-16 16:02:04+00:00,0,2 stars,0.46476054191589355,Negative,38,12,1,Money Transfer and Cash In,0.16492632031440735,2020-07
maganda po sya,1,103096*********482819,A Google user,5.43.0,2021-09-10 05:04:34+00:00,0,3 stars,0.32400327920913696,Neutral,274,3,1,User Interface and Experience,0.19427132606506348,2021-09
Palagi nalang nag update. Napakadaming ARTE Nakakabwisit na kayo GCASH hah Pera namin yan wag niyo kaming pahirapan Dami ninyong drama jud Bwisit kayo,1,117042*********962888,A Google user,5.61.0,2023-03-15 07:52:19+00:00,0,1 star,0.5603983402252197,Very negative,83,24,0,User Interface and Experience,0.2324981987476349,2023-03
too slow and always having a problem with my account number,1,103104*********064628,A Google user,5.29.1,2020-07-24 14:25:13+00:00,0,2 stars,0.454197496175766,Negative,385,11,1,Account Login Issues,0.2645069360733032,2020-07
Can't verify using Phil ID Card,1,117250*********571422,A Google user,5.52.1,2022-05-24 03:32:43+00:00,0,1 star,0.3312913775444031,Very negative,114,6,1,Account Login Issues,0.27553632855415344,2022-05
"Why this apps is always sending me messages that 1,300 google payment is unsuccessful.. I dont have any credit by using this apps",1,115134*********059232,A Google user,5.46.0,2021-11-07 06:32:35+00:00,1,1 star,0.8143633008003235,Very negative,67,23,0,App Crashes or Bugs,0.24995243549346924,2021-11
